Country,Region,Facility_Name,Renamed_Facility_Type,Facility_Owner,Latitude,Longitude,Location_Source
Nigeria,River,Okwuzi General Hospital,General Hospital,Government,5.4788,6.7189,GPS
Nigeria,River,Omoku General Hospital,General Hospital,Government,5.3542,6.6574,GPS
Nigeria,River,Ogu General Hospital,General Hospital,Government,4.7213,7.1962,GPS
Nigeria,River,Okrika General Hospital,General Hospital,Government,4.7416,7.0849,Other
Nigeria,River,Eberi General Hospital,General Hospital,Government,5.0888,7.232,GPS
Nigeria,River,Opobo General Hospital,General Hospital,Government,4.5132,7.5287,GPS
Nigeria,Sokoto,Binji General Hospital,General Hospital,Government,13.2222,4.9112,GPS
Nigeria,Sokoto,Bodinga General Hospital,General Hospital,Government,12.8761,5.1719,Geonames
Nigeria,Sokoto,Gada General Hospital,General Hospital,Government,13.7581,5.6478,GPS
Nigeria,Sokoto,Illela General Hospital,General Hospital,Government,13.7325,5.3003,Geonames
Nigeria,Sokoto,Isa General Hospital,General Hospital,Government,13.2009,6.3935,GPS
Nigeria,Sokoto,Kebbe General Hospital,General Hospital,Government,12.1288,4.7351,Other
Nigeria,Sokoto,Rabah General Hospital,General Hospital,Government,13.1237,5.4989,GPS
Nigeria,Sokoto,Dogon Daji General Hospital,General Hospital,Government,12.471,4.8001,GPS
Nigeria,Sokoto,Tambuwal General Hospital,General Hospital,Government,12.4071,4.6412,Combination
Nigeria,Sokoto,Tangaza General Hospital,General Hospital,Government,13.365,4.9473,GPS
Nigeria,Sokoto,Tureta General Hospital,General Hospital,Government,12.594,5.55,GPS
Nigeria,Sokoto,Wurno General Hospital,General Hospital,Government,13.1903,5.3798,GPS
Nigeria,Sokoto,Yabo General Hospital,General Hospital,Government,12.7358,5.0078,GPS
Nigeria,Taraba,Bali General Hospital,General Hospital,Government,7.8539,10.9569,GPS
Nigeria,Taraba,Bambur General Hospital,General Hospital,Government,9.3625,11.0446,GPS
Nigeria,Taraba,Gembu General Hospital,General Hospital,Government,6.7152,11.2488,GPS
Nigeria,Taraba,Warwar General Hospital,General Hospital,Government,6.6728,11.3029,GPS
Nigeria,Taraba,Wukari General Hospital,General Hospital,Government,7.8732,9.7669,GPS
Nigeria,Taraba,Zing General Hospital,General Hospital,Government,8.9823,11.7544,GPS
Nigeria,Yobe,Gashua Sabon Gari General Hospital,General Hospital,Government,12.8603,10.834,GPS
Nigeria,Yobe,Dapchi General Hospital,General Hospital,Government,12.4904,11.4944,Geonames
Nigeria,Yobe,Fika General Hospital,General Hospital,Government,11.2799,11.3056,GPS
Nigeria,Yobe,Damagum General Hospital,General Hospital,Government,11.6774,11.3345,Geonames
Nigeria,Yobe,Geidam General Hospital,General Hospital,Government,12.5322,11.5519,GPS
Nigeria,Yobe,Buni Yadi General Hospital,General Hospital,Government,11.2689,11.9968,Other
Nigeria,Yobe,Jakusko General Hospital,General Hospital,Government,12.375,10.7723,Combination
Nigeria,Yobe,Nangere General Hospital,General Hospital,Government,11.8567,11.0742,GPS
Nigeria,Yobe,Potiskum General Hospital,General Hospital,Government,11.7091,11.0694,Geonames
Nigeria,Yobe,Kanamma General Hospital,General Hospital,Government,13.0951,12.1011,Other
Nigeria,Yobe,Kumagannam General Hospital,General Hospital,Government,13.0647,12.0871,GPS
Nigeria,Zamfara,Anka General Hospital,General Hospital,Government,12.1138,5.9243,Other
Nigeria,Zamfara,Bakura General Hospital,General Hospital,Government,12.7154,5.869,GPS
Nigeria,Zamfara,Birnin Magaji General Hospital,General Hospital,Government,12.6093,6.8568,GPS
Nigeria,Zamfara,Bukkuyum General Hospital,General Hospital,Government,12.1377,5.4665,Other
Nigeria,Zamfara,Bungudu General Hospital,General Hospital,Government,12.2223,6.6227,GPS
Nigeria,Zamfara,Gummi General Hospital,General Hospital,Government,12.141,5.1231,GPS
Nigeria,Zamfara,Gusau General Hospital,General Hospital,Government,12.1744,6.658,GPS
Nigeria,Zamfara,Mada General Hospital,General Hospital,Government,12.1415,6.9268,GPS
Nigeria,Zamfara,Kaura Namoda General Hospital,General Hospital,Government,12.5837,6.6114,GPS
Nigeria,Zamfara,Maradun General Hospital,General Hospital,Government,12.554,6.1933,GPS
Nigeria,Zamfara,Dansadau General Hospital,General Hospital,Government,12.2904,6.3567,GPS
Nigeria,Zamfara,Maru General Hospital,General Hospital,Government,12.3254,6.4063,GPS
Nigeria,Zamfara,Shinkafi General Hospital,General Hospital,Government,13.07,6.4983,GPS
Nigeria,Zamfara,Kagara General Hospital,General Hospital,Government,12.3472,6.1313,GPS
Nigeria,Zamfara,Talata Mafara General Hospital,General Hospital,Government,12.5641,6.0595,GPS
Nigeria,Zamfara,Tsafe General Hospital,General Hospital,Government,11.9504,6.919,GPS
Nigeria,Zamfara,Moriki General Hospital,General Hospital,Government,12.88,6.4918,GPS
Nigeria,Zamfara,Zurmi General Hospital,General Hospital,Government,12.7775,6.7896,GPS
Senegal,Dakar,Grand Yoff Hopital General,General Hospital,Government,14.7317,-17.4447,Other
Mali,Bamako,Commune1 Referral Health Centre,Health Centre,Government,12.6567,-7.9481,GPS
Mali,Bamako,Commune 2 Referral Health Centre,Health Centre,Government,12.6461,-7.9864,GPS
Mali,Bamako,Commune 3 Referral Health Centre,Health Centre,Government,12.6416,-8.0064,Other
Mali,Bamako,Pmi Central Referral Health Centre,Health Centre,Government,12.6445,-8.0134,GPS
Mali,Bamako,Commune 4 Referral Health Centre,Health Centre,Government,12.6169,-8.0335,GPS
Mali,Bamako,Commune5 Referral Health Centre,Health Centre,Government,12.6022,-7.9785,GPS
Mali,Bamako,Commune6 Referral Health Centre,Health Centre,Government,12.6041,-7.9413,GPS
Mali,Gao,Ansongo Referral Health Centre,Health Centre,Government,15.6647,0.5014,GPS
Mali,Gao,Bourem Referral Health Centre,Health Centre,Government,16.9533,-0.3539,GPS
Mali,Gao,Gao Referral Health Centre,Health Centre,Government,16.2506,-0.047,GPS
Mali,Gao,Menaka Referral Health Centre,Health Centre,Government,15.9128,2.4008,GPS
Mali,Kayes,Bafoulabe Referral Health Centre,Health Centre,Government,13.7834,-10.8334,GPS
Mali,Kayes,Diema Referral Health Centre,Health Centre,Government,14.5334,-9.1834,GPS
Mali,Kayes,Kayes Referral Health Centre,Health Centre,Government,14.4485,-11.4389,GPS
Mali,Kayes,Kenieba Referral Health Centre,Health Centre,Government,12.8335,-11.2334,GPS
Mali,Kayes,Kita Referral Health Centre,Health Centre,Government,13.0352,-9.4882,GPS
Mali,Kayes,Nioro Referral Health Centre,Health Centre,Government,15.2168,-9.5833,GPS
Mali,Kayes,Yelimane Referral Health Centre,Health Centre,Government,15.1177,-10.5753,GPS
Mali,Kidal,Abeibara Referral Health Centre,Health Centre,Government,19.2879,1.8255,GPS
Mali,Kidal,Kidal Referral Health Centre,Health Centre,Government,18.4369,1.4081,GPS
Mali,Kidal,Tessalit Referral Health Centre,Health Centre,Government,20.1939,1.0078,GPS
Mali,Kidal,Tin-Essako Referral Health Centre,Health Centre,Government,18.4519,2.4897,GPS
Mali,Koulikoro,Banamba Referral Health Centre,Health Centre,Government,13.5485,-7.4465,GPS
Mali,Koulikoro,Dioila Referral Health Centre,Health Centre,Government,12.48,-6.7941,GPS
Mali,Koulikoro,Fana Referral Health Centre,Health Centre,Government,12.7771,-6.9592,GPS
Mali,Koulikoro,Kangaba Referral Health Centre,Health Centre,Government,11.9335,-8.4168,GPS
Mali,Koulikoro,Kati Referral Health Centre,Health Centre,Government,12.7334,-8.0667,GPS
Mali,Koulikoro,Kolokani Referral Health Centre,Health Centre,Government,13.5668,-8.0333,GPS
Mali,Koulikoro,Koulikoro Referral Health Centre,Health Centre,Government,12.8668,-7.5336,GPS
Mali,Koulikoro,Nara Referral Health Centre,Health Centre,Government,15.1502,-7.2835,GPS
Mali,Koulikoro,Ouelessebougou Referral Health Centre,Health Centre,Government,11.9916,-7.9132,GPS
Mali,Mopti,Bandiagara Referral Health Centre,Health Centre,Government,14.3336,-3.6001,GPS
Mali,Mopti,Bankass Referral Health Centre,Health Centre,Government,14.0669,-3.5167,GPS
Mali,Mopti,Djenne Referral Health Centre,Health Centre,Government,13.9046,-4.5562,GPS
Mali,Mopti,Douentza Referral Health Centre,Health Centre,Government,15,-2.9501,GPS
Mali,Mopti,Koro Referral Health Centre,Health Centre,Government,14.0502,-3.0669,GPS
Mali,Mopti,Mopti Referral Health Centre,Health Centre,Government,14.5076,-4.1758,GPS
Mali,Mopti,Tenenkou Referral Health Centre,Health Centre,Government,14.4478,-4.9219,GPS
Mali,Mopti,Youwarou Referral Health Centre,Health Centre,Government,15.3662,-4.2633,GPS
Mali,Segou,Baroueli Referral Health Centre,Health Centre,Government,13.0705,-6.8353,GPS
Mali,Segou,Bla Referral Health Centre,Health Centre,Government,12.9443,-5.7607,GPS
Mali,Segou,Macina Referral Health Centre,Health Centre,Government,13.9502,-5.3501,GPS
Mali,Segou,Markala Referral Health Centre,Health Centre,Government,13.6739,-6.075,GPS
Mali,Segou,Niono Referral Health Centre,Health Centre,Government,14.25,-5.9834,GPS
Mali,Segou,San Referral Health Centre,Health Centre,Government,13.3108,-4.8915,GPS
Mali,Segou,Segou Referral Health Centre,Health Centre,Government,13.4335,-6.2336,GPS
Mali,Segou,Tominian Referral Health Centre,Health Centre,Government,13.2851,-4.592,GPS
Mali,Sikasso,Bougouni Referral Health Centre,Health Centre,Government,11.4082,-7.4844,GPS
Mali,Sikasso,Kadiolo Referral Health Centre,Health Centre,Government,10.5546,-5.758,GPS
Mali,Sikasso,Kignan Referral Health Centre,Health Centre,Government,11.8486,-6.014,GPS
Mali,Sikasso,Kolondieba Referral Health Centre,Health Centre,Government,11.0914,-6.8944,GPS
Mali,Sikasso,Koutiala Referral Health Centre,Health Centre,Government,12.3895,-5.4639,GPS
Mali,Sikasso,Selingue Referral Health Centre,Health Centre,Government,11.645,-8.2431,GPS
Mali,Sikasso,Sikasso Referral Health Centre,Health Centre,Government,11.3119,-5.6692,GPS
Mali,Sikasso,Yanfolila Referral Health Centre,Health Centre,Government,11.1755,-8.1587,GPS
Mali,Sikasso,Yorosso Referral Health Centre,Health Centre,Government,12.3528,-4.7768,GPS
Mali,Tombouctou,Dire Referral Health Centre,Health Centre,Government,16.2617,-3.3947,GPS
Mali,Tombouctou,Goundam Referral Health Centre,Health Centre,Government,16.4178,-3.6622,GPS
Mali,Tombouctou,Gourma-Rharous Referral Health Centre,Health Centre,Government,16.8822,-1.9228,GPS
Mali,Tombouctou,Niafunke Referral Health Centre,Health Centre,Government,15.9333,-3.9881,GPS
Mali,Tombouctou,Tombouctou Referral Health Centre,Health Centre,Government,16.7676,-3.0106,GPS
Congo,Bouenza,Madingou Hopital Comboutique,Hopital Comboutique,Government,-4.1625,13.5536,Geonames
Congo,Bouenza,Mfouati Hopital Comboutique,Hopital Comboutique,Government,-4.3977,13.8146,Google Earth
Congo,Bouenza,Mouyondzi Hopital Comboutique,Hopital Comboutique,Government,-3.9941,13.9233,Geonames
Congo,Bouenza,Nkayi Hopital Comboutique,Hopital Comboutique,Government,-4.1812,13.2842,Geonames
Congo,Lekoumou,Sibiti Hopital Comboutique,Hopital Comboutique,Government,-3.6806,13.3554,Google Earth
Congo,Likouala,Impfondo Hopital Comboutique,Hopital Comboutique,Government,1.6135,18.0577,Google Earth
Congo,Pool,Kindamba Hopital Comboutique,Hopital Comboutique,Government,-3.7275,14.5211,Geonames
Congo,Pool,Kinkala Hopital Comboutique,Hopital Comboutique,Government,-4.361,14.7621,Google Earth
Congo,Pool,Mindouli Hopital Comboutique,Hopital Comboutique,Government,-4.1658,14.3819,Geonames
Angola,Bengo,Hospital Municipal de Ambriz,Hospital,Government,-7.8522,13.1307,Google Earth
Angola,Bengo,Hospital Municipal de Bula Atumba,Hospital,Government,-8.6742,14.7925,Google Earth
Angola,Bengo,Hospital Barra Do Dande,Hospital,Government,-8.656,13.4919,Google Earth
Angola,Bengo,Hospital Municipal de Dande,Hospital,Government,-8.5835,13.6569,Google Earth
Angola,Bengo,Hospital Provincial de Bengo ,Hospital,Government,-8.5824,13.6594,Google Earth
Angola,Bengo,Hospital Dos Dembos,Hospital,Government,-8.5026,14.5862,Google Earth
Angola,Bengo,Hospital Municipal de Quibaxe,Hospital,Government,-8.4996,14.5866,Google Earth
Angola,Bengo,Hospital Municipal de Nambuangogo,Hospital,Government,-8.1328,14.2947,Google Earth
Angola,Bengo,Hospital Municipal de Pango Aluquem,Hospital,Government,-8.7131,14.4626,Google Earth
Angola,Benguela,Benguela 70 Hospital,Hospital,Government,-12.6235,13.2321,Google Earth
Angola,Benguela,Benguela Provincial Hospital,Hospital,Government,-12.5732,13.4007,Google Earth
Angola,Benguela,Nossa Senhora da Paz Hospital,Hospital,Government,-13.0404,14.2363,Google Earth
Angola,Bie,Hospital Municipal de Andulo,Hospital,Government,-11.4847,16.6932,Google Earth
Angola,Bie,Hospital Municipal de Kamacupa,Hospital,Government,-12.025,17.4773,Google Earth
Angola,Bie,Hospital Municipal de Katabola,Hospital,Government,-12.1415,17.2813,Google Earth
Angola,Bie,Hospital Municipal de Chinguar,Hospital,Government,-12.5575,16.3379,Google Earth
Angola,Bie,Hospital Municipal de Chitembo,Hospital,Government,-13.5082,16.7572,Google Earth
Angola,Bie,Hospital Municipal de Kunhinga,Hospital,Government,-12.2355,16.7821,Google Earth
Angola,Bie,Hospital Municipal de Kuito,Hospital,Government,-12.3894,16.9201,Google Earth
Angola,Bie,Hospital Provincial de Bie,Hospital,Government,-12.3906,16.9383,Google Earth
Angola,Bie,Hospital Municipal de Nharea,Hospital,Government,-11.4701,16.9649,Google Earth
Angola,Cabinda,Hospital Municipal de Belize,Hospital,Government,-4.6411,12.7613,Google Earth
Angola,Cabinda,Hospital Municipal de Bucu-Zau,Hospital,Government,-4.7572,12.5387,Google Earth
Angola,Cabinda,Hospital Municipal de Cabinda,Hospital,Government,-5.5601,12.1967,Google Earth
Angola,Cabinda,Hospital Provincial de Cabinda,Hospital,Government,-5.5711,12.1959,Google Earth
Angola,Cabinda,Hospital Municipal de Cacongo,Hospital,Government,-5.2368,12.1456,Google Earth
Angola,Cunene,Caham Hospital,Hospital,Government,-16.2828,14.3053,Combination
Angola,Cunene,Cunene Provincial Hospital,Hospital,Government,-17.0684,15.723,GPS
Angola,Cunene,Curoca Hospital,Hospital,Government,-16.6567,13.4237,Combination
Angola,Cunene,Oncocua Hospital,Hospital,Government,-16.6559,13.4298,Other
Angola,Cunene,Cuvelai Hospital,Hospital,Government,-15.6648,15.8025,GPS
Angola,Cunene,Namacunde Hospital,Hospital,Government,-17.3076,15.8442,GPS
Angola,Cunene,Chiulo Hospital,Hospital,Government,-16.5324,14.8682,Google Earth
Angola,Cunene,Mercado Municipal Hospital,Hospital,Government,-16.7448,14.9715,GPS
Angola,Huambo,Bailundo Hospital,Hospital,Government,-12.199,15.8701,Other
Angola,Huambo,Caminho de Ferro de Benguela Hospital,Hospital,Government,-12.7702,15.7372,Other
Angola,Huambo,Huambo Hospital,Hospital,Government,-12.7661,15.7361,Other
Angola,Huambo,Huambo Sanitorio Hospital,Hospital,Government,-12.7888,15.7375,Other
Angola,Huila,Cacula Municipal Hospital,Hospital,Government,-14.4927,14.1187,Combination
Angola,Huila,Caluquembe Municipal Hospital,Hospital,Government,-13.8833,14.5444,Combination
Angola,Huila,IESA Municipal Hospital,Hospital,Government,-13.8137,14.6783,Combination
Angola,Huila,Januário Calola Municipal Hospital,Hospital,Government,-14.1369,14.9124,Combination
Angola,Huila,Missão Católica-Madre Isabel Hospital,Hospital,Government,-14.0999,14.9266,Combination
Angola,Huila,Cuanja Municipal Hospital,Hospital,Government,-14.6944,16.0259,Combination
Angola,Huila,Igreja Evangelica Sinodal de Angola Hospital,Hospital,Government,-13.7966,14.6805,Google Earth
Angola,Huila,Capelongo Municipal Hospital,Hospital,Government,-14.4548,16.2937,Combination
Angola,Huila,Agostino Neto Hospital,Hospital,Government,-14.8843,13.5201,Other
Angola,Huila,Lubango Municipal Hospital,Hospital,Government,-14.895,13.5007,Combination
Angola,Huila,Lubango Sanitorio Hospital,Hospital,Government,-14.9163,13.5031,Other
Angola,Huila,Mitcha Hospital,Hospital,Government,-14.8944,13.4981,Other
Angola,Huila,P. Zeca Hospital,Hospital,Government,-14.914,13.4927,Combination
Angola,Huila,Pioneiro Zeca Hospital,Hospital,Government,-14.9257,13.4947,Google Earth
Angola,Huila,Sanatório Hospital Lubango,Hospital,Government,-14.9203,13.4801,Combination
Angola,Huila,Capelongo Hospital,Hospital,Government,-14.8904,15.0774,Combination
Angola,Huila,Kapelongo Hospital,Hospital,Government,-14.8823,15.0861,Other
Angola,Huila,Matala Municipal Hospital,Hospital,Government,-14.7507,15.0403,Combination
Angola,Huila,Quilengues Municipal Hospital,Hospital,Government,-14.0786,14.0748,Combination
Angola,Huila,Quipungo Municipal Hospital,Hospital,Government,-14.8761,14.1915,Combination
Angola,Kuango Kubango,Hospital Municipal do Kuvango,Hospital,Government,-14.3699,16.4957,Google Earth
Angola,Kuango Kubango,Consol Provincial de Kuango Kubango,Hospital,Government,-14.6601,17.6988,Google Earth
Angola,Luanda,Hospital dos Cajueiros,Hospital,Government,-8.8246,13.2791,Google Earth
Angola,Luanda,Hospital Municipal de Luanda,Hospital,Government,-8.8538,13.2947,Google Earth
Angola,Luanda,Hospital Américo Boavida,Hospital,Government,-8.8242,13.2577,Google Earth
Angola,Luanda,Hospital Do Prenda,Hospital,Government,-8.8325,13.2221,Google Earth
Angola,Luanda,Hospital Geral Kilamba Kiaxi,Hospital,Government,-8.8495,13.2581,Google Earth
Angola,Luanda,Hospital Josina Machel,Hospital,Government,-8.8235,13.2245,Google Earth
Angola,Luanda,Hospital Neves Bendinha,Hospital,Government,-8.8404,13.2581,Google Earth
Angola,Luanda,Hospital Sanatório,Hospital,Government,-8.8613,13.2835,Google Earth
Angola,Luanda,Hospital Geral Camama,Hospital,Government,-8.9169,13.26,Google Earth
Angola,Lunda Norte,Hospital Municipal de Nzagi Cambulo,Hospital,Government,-7.6839,21.3561,Google Earth
Angola,Lunda Norte,Hospital Provincial da Luanda Norte,Hospital,Government,-8.6806,18.9092,Google Earth
Angola,Lunda Norte,Hospital Municipal de Cafunfo,Hospital,Government,-8.7735,17.9848,Google Earth
Angola,Lunda Norte,Hospital Municipal de Lucapa ,Hospital,Government,-8.4263,20.7357,Google Earth
Angola,Lunda Sul,Consol Provincial de Luanda Sul,Hospital,Government,-9.6709,20.388,Google Earth
Angola,Moxico,Hospital Provincial de Moxíco,Hospital,Government,-11.7915,19.9057,Google Earth
Angola,Namibe,Camucuio Hospital,Hospital,Government,-14.1048,13.242,Combination
Angola,Namibe,Saco Mar Hospital,Hospital,Government,-15.1185,12.1477,Combination
Angola,Namibe,Sanatório Hospital Moçamedes,Hospital,Government,-15.2006,12.1431,Combination
Angola,Namibe,Tombua Municipal Hospital,Hospital,Government,-15.8054,11.8473,Combination
Angola,Namibe,Virei Municipal Hospital,Hospital,Government,-15.7253,12.949,Combination
